session_id,date,time,day_name,day_number,time_bin,token_id,charger_id,revenue_usd,consumption_usd,user_type,total_consumption,idle_time_post_charge,state_of_charger_upon_arrival,state_of_charge_bin,is_new,Id
8202,12/29/2023,8:56 AM,Friday,5,8:00 am,29924,2365,6.58,99.53,Residential,16.45,15,0.4,0.4,FALSE,1899
1141,12/30/2023,7:37 AM,Saturday,6,7:00 am,45810,7577,2.31,274.21,Commercial,5.77,86,0.4,0.4,FALSE,772
5115,12/30/2023,7:08 AM,Saturday,6,7:00 am,24007,7397,5.97,32.07,Residential,14.94,82,0.4,0.4,FALSE,1615
3972,12/30/2023,8:38 AM,Saturday,6,8:00 am,37108,3038,4.6,92.46,Residential,11.51,18,0.4,0.4,FALSE,2694
1013,12/31/2023,9:46 AM,Sunday,7,9:00 am,54686,2364,4.17,157.68,Residential,10.42,168,0.4,0.4,FALSE,565
8239,12/31/2023,8:20 AM,Sunday,7,8:00 am,64799,7397,2.64,68.64,Residential,6.6,120,0.4,0.4,FALSE,2164
7397,12/31/2023,9:10 AM,Sunday,7,9:00 am,84846,2365,3.51,25.71,Commercial,8.77,57,0.4,0.4,FALSE,2235
6489,12/31/2023,7:26 AM,Sunday,7,7:00 am,45810,2365,2.79,69.84,Residential,6.98,41,0.4,0.4,FALSE,2498
3789,12/31/2023,8:05 AM,Sunday,7,8:00 am,61014,3038,5.49,33.14,Commercial,13.73,88,0.4,0.4,FALSE,2561
42,01/01/2024,9:53 AM,Monday,1,9:00 am,23092,2364,2.2,188.57,Residential,5.5,244,0.4,0.4,FALSE,1408
6919,01/02/2024,8:34 AM,Tuesday,2,8:00 am,64799,2365,6.99,66.12,Residential,17.46,120,0.4,0.4,FALSE,1633
9469,01/02/2024,7:04 AM,Tuesday,2,7:00 am,29924,5690,2.73,24.13,Residential,6.82,5,0.4,0.4,FALSE,2103
2514,01/02/2024,7:20 AM,Tuesday,2,7:00 am,29924,9434,6.82,36.01,Truck,17.04,100,0.4,0.4,TRUE,2443
1042,01/03/2024,7:49 AM,Wednesday,3,7:00 am,54686,7397,6.11,96.14,Truck,15.27,123,0.4,0.4,TRUE,1113
1737,01/03/2024,8:53 AM,Wednesday,3,8:00 am,67418,7397,6.12,116.39,Residential,15.3,229,0.4,0.4,TRUE,1215
724,01/03/2024,9:22 AM,Wednesday,3,9:00 am,90960,7577,4.04,273.72,Residential,10.1,162,0.4,0.4,FALSE,1266
9261,01/03/2024,9:02 AM,Wednesday,3,9:00 am,84846,9434,3.75,98.42,Commercial,9.38,47,0.4,0.4,FALSE,2541
444,01/04/2024,8:57 AM,Thursday,4,8:00 am,84846,7131,3,15.82,Residential,7.49,304,0.4,0.4,FALSE,1679
1341,01/04/2024,7:46 AM,Thursday,4,7:00 am,24007,7851,7.53,174.83,Commercial,18.82,133,0.4,0.4,FALSE,1334
5564,01/04/2024,8:15 AM,Thursday,4,8:00 am,45810,5690,4.59,57.09,Truck,11.47,6,0.4,0.4,FALSE,2139
7634,01/04/2024,9:19 AM,Thursday,4,9:00 am,73370,6638,4.17,95.56,Commercial,10.41,60,0.4,0.4,TRUE,2510
899,01/05/2024,7:26 AM,Friday,5,7:00 am,78943,9649,7.3,64.09,Residential,18.25,197,0.4,0.4,FALSE,365
4568,01/05/2024,9:27 AM,Friday,5,9:00 am,24007,7577,4.59,16.21,Residential,11.49,33,0.4,0.4,FALSE,1621
1231,01/05/2024,7:00 AM,Friday,5,7:00 am,64799,3038,4.43,73.3,Residential,11.08,97,0.4,0.4,TRUE,1832
7651,01/05/2024,7:16 AM,Friday,5,7:00 am,45810,9434,3.68,68.05,Residential,9.2,100,0.4,0.4,FALSE,1991
6279,01/05/2024,8:56 AM,Friday,5,8:00 am,37108,3038,7.18,75.64,Taxi,17.96,68,0.4,0.4,FALSE,2624
104,01/07/2024,7:52 AM,Sunday,7,7:00 am,55611,7851,4.28,45.98,Residential,10.71,221,0.4,0.4,FALSE,628
1069,01/07/2024,8:32 AM,Sunday,7,8:00 am,83893,7131,2.43,111.48,Truck,6.07,71,0.4,0.4,FALSE,857
9149,01/07/2024,7:02 AM,Sunday,7,7:00 am,37108,5690,7.42,23.32,Residential,18.55,102,0.4,0.4,FALSE,1820
5407,01/07/2024,7:16 AM,Sunday,7,7:00 am,24007,7397,5.63,16.89,Commercial,14.07,10,0.4,0.4,FALSE,2182
1237,01/07/2024,8:53 AM,Sunday,7,8:00 am,29924,2365,5.48,45.87,Residential,13.71,76,0.4,0.4,FALSE,2653
771,01/09/2024,7:57 AM,Tuesday,2,7:00 am,22145,7577,4.9,296.77,Commercial,12.25,187,0.4,0.4,FALSE,1760
1498,01/09/2024,7:54 AM,Tuesday,2,7:00 am,61014,3038,7.5,48.75,Residential,18.75,327,0.4,0.4,FALSE,179
1246,01/10/2024,8:46 AM,Wednesday,3,8:00 am,54686,7577,3.94,183.38,Residential,9.85,233,0.4,0.4,FALSE,525
1260,01/12/2024,8:06 AM,Friday,5,8:00 am,60012,7851,2.58,243.69,Commercial,6.45,311,0.4,0.4,TRUE,1414
905,01/12/2024,9:24 AM,Friday,5,9:00 am,37108,7397,5,82.33,Residential,12.49,297,0.4,0.4,FALSE,543
7432,01/12/2024,8:23 AM,Friday,5,8:00 am,17306,3038,5.54,54.95,Truck,13.85,31,0.4,0.4,TRUE,2181
8498,01/12/2024,9:45 AM,Friday,5,9:00 am,37108,5690,3,61.19,Residential,7.49,27,0.4,0.4,FALSE,2383
7395,01/12/2024,9:34 AM,Friday,5,9:00 am,24007,5690,5.7,76.68,Commercial,14.26,47,0.4,0.4,FALSE,2473
172,1/13/2024,7:25 AM,Saturday,6,7:00 am,90960,7577,2.41,75.49,Residential,6.03,274,0.4,0.4,TRUE,82
1304,1/13/2024,7:36 AM,Saturday,6,7:00 am,83893,9434,6.57,194.28,Residential,16.42,67,0.4,0.4,FALSE,1812
1481,1/13/2024,7:47 AM,Saturday,6,7:00 am,30274,7397,6.93,105.39,Commercial,17.33,178,0.4,0.4,FALSE,601
15,1/15/2024,7:35 AM,Monday,1,7:00 am,77497,5690,5.78,67.43,Residential,14.46,171,0.4,0.4,FALSE,17
1465,1/15/2024,7:37 AM,Monday,1,7:00 am,73370,7131,6.37,218.23,Truck,15.92,217,0.4,0.4,FALSE,1208
1331,1/15/2024,7:59 AM,Monday,1,7:00 am,17306,5690,2.72,199.24,Residential,6.81,269,0.4,0.4,FALSE,1712
2081,1/15/2024,7:25 AM,Monday,1,7:00 am,79868,6638,3.64,57.92,Residential,9.09,117,0.4,0.4,FALSE,1961
4294,1/15/2024,8:31 AM,Monday,1,8:00 am,37108,7397,7.84,79.16,Truck,19.6,8,0.4,0.4,FALSE,2530
891,1/16/2024,7:58 AM,Tuesday,2,7:00 am,45810,7131,4.88,279.76,Commercial,12.19,146,0.4,0.4,TRUE,1370
785,1/16/2024,8:15 AM,Tuesday,2,8:00 am,64799,7577,5.78,296.89,Residential,14.46,95,0.4,0.4,FALSE,1759
692,1/16/2024,9:15 AM,Tuesday,2,9:00 am,64860,9649,3.08,188.97,Commercial,7.69,232,0.4,0.4,FALSE,96
7441,1/16/2024,7:21 AM,Tuesday,2,7:00 am,64799,2365,4.63,69.96,Commercial,11.58,101,0.4,0.4,TRUE,2710
1662,1/17/2024,9:01 AM,Wednesday,3,9:00 am,64799,7577,6.21,83.25,Truck,15.52,8,0.4,0.4,FALSE,11
7085,1/17/2024,8:02 AM,Wednesday,3,8:00 am,61014,3038,6.77,12,Residential,16.93,72,0.4,0.4,TRUE,1805
998,1/18/2024,9:12 AM,Thursday,4,9:00 am,29924,6638,6.54,87.49,Commercial,16.35,5,0.4,0.4,TRUE,6
441,1/18/2024,7:21 AM,Thursday,4,7:00 am,77497,7577,7.96,221.31,Residential,19.89,182,0.4,0.4,FALSE,923
524,1/18/2024,9:48 AM,Thursday,4,9:00 am,36447,7577,2.33,158.54,Commercial,5.82,130,0.4,0.4,FALSE,351
7505,1/18/2024,8:48 AM,Thursday,4,8:00 am,73370,1748,5.24,16.79,Residential,13.11,6,0.4,0.4,FALSE,1558
2837,1/19/2024,9:07 AM,Friday,5,9:00 am,64799,2365,7.47,91.06,Commercial,18.68,82,0.4,0.4,TRUE,2673
2913,1/21/2024,8:43 AM,Sunday,7,8:00 am,61014,2365,5.26,83.24,Truck,13.14,116,0.4,0.4,FALSE,1729
948,1/22/2024,8:48 AM,Monday,1,8:00 am,55611,2364,2.8,141.28,Residential,7,144,0.4,0.4,FALSE,1321
3193,1/22/2024,9:24 AM,Monday,1,9:00 am,29924,7131,6.37,52.81,Commercial,15.93,47,0.4,0.4,FALSE,1992
8513,1/22/2024,7:27 AM,Monday,1,7:00 am,64799,2365,5.96,66.96,Commercial,14.9,60,0.4,0.4,FALSE,2618
29,1/23/2024,9:42 AM,Tuesday,2,9:00 am,75193,7397,3.06,191.79,Taxi,7.66,206,0.4,0.4,TRUE,1085
4317,1/23/2024,9:38 AM,Tuesday,2,9:00 am,84846,7131,6.21,20.18,Residential,15.54,32,0.4,0.4,FALSE,1654
9393,1/23/2024,8:53 AM,Tuesday,2,8:00 am,37108,3038,3.46,23.45,Commercial,8.65,29,0.4,0.4,TRUE,2196
3452,1/23/2024,8:33 AM,Tuesday,2,8:00 am,64799,2365,2.91,32.88,Commercial,7.28,82,0.4,0.4,FALSE,2369
554,1/24/2024,8:08 AM,Wednesday,3,8:00 am,84846,7397,7.63,96.01,Residential,19.08,243,0.4,0.4,FALSE,1220
423,1/24/2024,8:56 AM,Wednesday,3,8:00 am,78943,7397,5.37,106.28,Residential,13.43,98,0.4,0.4,FALSE,1752
6594,1/24/2024,7:37 AM,Wednesday,3,7:00 am,17306,2365,2.06,36.77,Residential,5.14,104,0.4,0.4,FALSE,1868
314,1/25/2024,7:08 AM,Thursday,4,7:00 am,77497,3038,2.55,196.92,Residential,6.38,205,0.4,0.4,FALSE,144
7377,1/25/2024,8:38 AM,Thursday,4,8:00 am,73370,7397,6.78,49.95,Residential,16.95,4,0.4,0.4,FALSE,1677
4591,1/25/2024,9:46 AM,Thursday,4,9:00 am,37108,7577,4.71,20.53,Commercial,11.76,7,0.4,0.4,FALSE,1770
3932,1/25/2024,8:20 AM,Thursday,4,8:00 am,37108,5690,6.11,75.55,Commercial,15.28,104,0.4,0.4,FALSE,2418
607,1/26/2024,9:10 AM,Friday,5,9:00 am,78943,7131,6.71,200.63,Commercial,16.77,348,0.4,0.4,TRUE,1079
37,1/26/2024,7:26 AM,Friday,5,7:00 am,22145,9649,7.7,210.24,Commercial,19.24,75,0.4,0.4,FALSE,1354
367,1/26/2024,8:05 AM,Friday,5,8:00 am,79868,5690,6.78,93.19,Truck,16.95,83,0.4,0.4,TRUE,198
7316,1/26/2024,9:53 AM,Friday,5,9:00 am,79868,9434,4.49,54.9,Residential,11.21,101,0.4,0.4,FALSE,1648
8750,1/26/2024,8:34 AM,Friday,5,8:00 am,24007,5690,2.08,90.6,Commercial,5.21,25,0.4,0.4,FALSE,1722
9880,1/26/2024,7:04 AM,Friday,5,7:00 am,61014,7397,3.71,98.25,Taxi,9.28,114,0.4,0.4,TRUE,2724
655,1/27/2024,7:20 AM,Saturday,6,7:00 am,30274,9434,2.84,156.77,Truck,7.09,120,0.4,0.4,FALSE,406
6661,1/28/2024,7:49 AM,Sunday,7,7:00 am,37108,5690,4.56,76.41,Residential,11.41,100,0.4,0.4,FALSE,2375
8968,1/28/2024,8:53 AM,Sunday,7,8:00 am,17306,5690,6.98,57.78,Residential,17.45,117,0.4,0.4,FALSE,2402
9780,1/28/2024,9:22 AM,Sunday,7,9:00 am,37108,7397,4.09,47.43,Residential,10.23,116,0.4,0.4,TRUE,2714
389,1/29/2024,9:02 AM,Monday,1,9:00 am,36447,6638,7.89,161.04,Commercial,19.73,14,0.4,0.4,FALSE,193
1133,1/29/2024,8:57 AM,Monday,1,8:00 am,64799,7397,5.15,87.03,Residential,12.88,52,0.4,0.4,FALSE,880
1791,1/29/2024,7:46 AM,Monday,1,7:00 am,30274,6638,3.26,226.03,Residential,8.16,327,0.4,0.4,FALSE,1485
853,1/29/2024,8:15 AM,Monday,1,8:00 am,64799,7577,6.29,200.79,Truck,15.72,28,0.4,0.4,FALSE,1467
4524,1/29/2024,9:19 AM,Monday,1,9:00 am,45810,7397,7.45,59.7,Commercial,18.63,76,0.4,0.4,FALSE,2682
790,1/30/2024,7:26 AM,Tuesday,2,7:00 am,61014,9649,3.03,195.42,Residential,7.57,17,0.4,0.4,FALSE,968
7158,1/30/2024,9:27 AM,Tuesday,2,9:00 am,24007,7577,3.92,57.69,Residential,9.8,66,0.4,0.4,FALSE,1616
6409,1/30/2024,7:00 AM,Tuesday,2,7:00 am,73370,7397,6.92,38.43,Residential,17.3,66,0.4,0.4,FALSE,2289
1926,1/30/2024,7:16 AM,Tuesday,2,7:00 am,64799,7577,2.45,93.67,Commercial,6.11,50,0.4,0.4,TRUE,2603
9208,1/30/2024,8:56 AM,Tuesday,2,8:00 am,64799,7131,5.86,35.8,Commercial,14.65,71,0.4,0.4,FALSE,2734
4257,1/31/2024,7:52 AM,Wednesday,3,7:00 am,37108,9434,6.85,44.87,Commercial,17.13,71,0.4,0.4,FALSE,2017
5832,1/31/2024,8:32 AM,Wednesday,3,8:00 am,37108,2365,7.18,23.43,Residential,17.95,35,0.4,0.4,FALSE,2256
1206,02/01/2024,7:02 AM,Thursday,4,7:00 am,71744,2364,4.8,231.45,Commercial,12.01,11,0.4,0.4,FALSE,816
8221,02/01/2024,7:16 AM,Thursday,4,7:00 am,37108,3038,4.24,41.09,Commercial,10.6,37,0.4,0.4,FALSE,1527
7693,02/01/2024,8:53 AM,Thursday,4,8:00 am,73370,2365,4.33,78.02,Residential,10.84,97,0.4,0.4,TRUE,1712
8558,02/01/2024,7:57 AM,Thursday,4,7:00 am,64799,2365,7.46,19.38,Commercial,18.65,44,0.4,0.4,FALSE,1873
1558,02/02/2024,7:54 AM,Friday,5,7:00 am,37108,7851,4.04,48.29,Commercial,10.1,313,0.4,0.4,FALSE,367
6233,02/02/2024,8:46 AM,Friday,5,8:00 am,37108,9434,7.22,40.44,Commercial,18.04,60,0.4,0.4,FALSE,1713
1396,02/02/2024,8:06 AM,Friday,5,8:00 am,73370,9434,7.83,19.9,Commercial,19.57,62,0.4,0.4,FALSE,1927
1398,02/03/2024,9:24 AM,Saturday,6,9:00 am,83893,9649,4.88,221.39,Truck,12.19,205,0.4,0.4,TRUE,1667
182,02/03/2024,8:23 AM,Saturday,6,8:00 am,21854,7577,7.64,250.57,Commercial,19.11,300,0.4,0.4,TRUE,1695
1765,02/03/2024,9:45 AM,Saturday,6,9:00 am,73370,7131,4.07,68.62,Residential,10.17,216,0.4,0.4,TRUE,143
6930,02/03/2024,9:34 AM,Saturday,6,9:00 am,17306,7577,3.62,44.95,Residential,9.05,78,0.4,0.4,FALSE,2515
845,02/04/2024,7:25 AM,Sunday,7,7:00 am,71744,5690,4.23,172.75,Residential,10.58,19,0.4,0.4,TRUE,286
4492,02/04/2024,7:36 AM,Sunday,7,7:00 am,73370,5690,7.46,26.13,Commercial,18.66,90,0.4,0.4,FALSE,2290
9540,02/04/2024,7:47 AM,Sunday,7,7:00 am,24007,9434,2.4,96.35,Residential,6.01,96,0.4,0.4,FALSE,2627
3392,02/04/2024,7:35 AM,Sunday,7,7:00 am,24007,7397,5.18,69.37,Residential,12.95,88,0.61,0.6,FALSE,2715
5672,02/05/2024,7:37 AM,Monday,1,7:00 am,17306,5690,3.55,14.74,Residential,8.88,4,0.61,0.6,FALSE,1703
472,02/06/2024,7:59 AM,Tuesday,2,7:00 am,11910,4925,6.28,152.92,Residential,15.69,75,0.61,0.6,FALSE,1369
446,02/06/2024,7:25 AM,Tuesday,2,7:00 am,55611,7851,5.21,147.93,Residential,13.02,91,0.61,0.6,FALSE,1263
2153,02/06/2024,8:31 AM,Tuesday,2,8:00 am,24007,7131,6.64,62.08,Residential,16.61,24,0.61,0.6,FALSE,2223
3223,02/06/2024,7:58 AM,Tuesday,2,7:00 am,45810,2365,5.66,97.99,Commercial,14.14,55,0.61,0.6,FALSE,2263
3811,02/06/2024,8:15 AM,Tuesday,2,8:00 am,37108,2365,2.69,45.27,Commercial,6.72,5,0.61,0.6,TRUE,2523
342,02/07/2024,9:15 AM,Wednesday,3,9:00 am,77497,7577,7.37,141.03,Residential,18.43,316,0.61,0.6,TRUE,71
1809,02/07/2024,7:21 AM,Wednesday,3,7:00 am,64860,3038,6.21,115.58,Residential,15.51,233,0.61,0.6,FALSE,74
4168,02/07/2024,9:01 AM,Wednesday,3,9:00 am,73370,9434,5.35,42.18,Taxi,13.37,109,0.61,0.6,FALSE,1925
4952,02/07/2024,8:02 AM,Wednesday,3,8:00 am,17306,7131,5.23,95.03,Commercial,13.06,28,0.61,0.6,FALSE,2204
9919,02/08/2024,9:12 AM,Thursday,4,9:00 am,79868,7131,5.21,16.78,Commercial,13.02,21,0.61,0.6,TRUE,2472
7104,02/08/2024,7:21 AM,Thursday,4,7:00 am,45810,7131,2.88,89.35,Commercial,7.2,43,0.61,0.6,FALSE,2521
2630,02/08/2024,9:48 AM,Thursday,4,9:00 am,79868,6638,2.35,81.43,Residential,5.87,52,0.61,0.6,FALSE,2614
1054,02/09/2024,8:48 AM,Friday,5,8:00 am,90960,2364,6.53,54.09,Residential,16.33,239,0.61,0.6,FALSE,547
1374,02/09/2024,9:07 AM,Friday,5,9:00 am,71744,7397,2.07,85.82,Commercial,5.17,186,0.61,0.6,FALSE,1793
737,02/09/2024,8:43 AM,Friday,5,8:00 am,24007,9649,6.72,208.34,Residential,16.8,309,0.61,0.6,FALSE,922
1697,02/09/2024,8:48 AM,Friday,5,8:00 am,24007,5690,7.03,84.73,Residential,17.58,11,0.61,0.6,FALSE,2544
151,02/10/2024,9:24 AM,Saturday,6,9:00 am,75193,6638,2.23,172.63,Residential,5.57,354,0.61,0.6,FALSE,691
193,02/10/2024,7:27 AM,Saturday,6,7:00 am,23092,9649,4.66,81.87,Residential,11.66,259,0.61,0.6,TRUE,750
1130,02/10/2024,9:42 AM,Saturday,6,9:00 am,84846,5690,5.68,28.13,Truck,14.2,49,0.61,0.6,FALSE,2493
1553,02/11/2024,9:38 AM,Sunday,7,9:00 am,45810,7397,5.51,142.83,Residential,13.79,303,0.61,0.6,TRUE,729
1103,02/11/2024,8:53 AM,Sunday,7,8:00 am,64860,9434,2.45,72.51,Commercial,6.12,173,0.61,0.6,FALSE,675
6611,02/11/2024,8:33 AM,Sunday,7,8:00 am,61014,1748,4.9,96.74,Commercial,12.25,22,0.61,0.6,TRUE,2026
2986,02/11/2024,8:08 AM,Sunday,7,8:00 am,37108,7577,7.46,65.83,Commercial,18.65,45,0.61,0.6,TRUE,2282
1924,02/12/2024,8:56 AM,Monday,1,8:00 am,84846,7397,5.43,29.67,Residential,13.58,70,0.61,0.6,FALSE,2280
1457,2/13/2024,7:37 AM,Tuesday,2,7:00 am,30274,4925,2.35,227.17,Commercial,5.88,90,0.61,0.6,FALSE,1373
938,2/13/2024,7:08 AM,Tuesday,2,7:00 am,83893,9434,2.78,92.64,Commercial,6.95,255,0.61,0.6,FALSE,896
53,2/13/2024,8:38 AM,Tuesday,2,8:00 am,78943,6638,3.87,155.3,Commercial,9.68,192,0.61,0.6,FALSE,1507
4884,2/13/2024,9:46 AM,Tuesday,2,9:00 am,37108,2365,4.22,81.15,Commercial,10.55,40,0.61,0.6,FALSE,1749
380,2/14/2024,8:20 AM,Wednesday,3,8:00 am,60012,7131,7.59,187.44,Residential,18.98,123,0.61,0.6,FALSE,1349
66,2/14/2024,9:10 AM,Wednesday,3,9:00 am,17306,5690,3.78,253.06,Residential,9.45,322,0.61,0.6,FALSE,755
1333,2/14/2024,7:26 AM,Wednesday,3,7:00 am,29924,2365,7.28,55.04,Commercial,18.19,37,0.61,0.6,TRUE,1567
736,2/16/2024,8:05 AM,Friday,5,8:00 am,67418,5690,5.26,299.67,Residential,13.16,170,0.61,0.6,FALSE,127
88,2/16/2024,9:53 AM,Friday,5,9:00 am,55611,9434,6.3,158.55,Residential,15.75,248,0.61,0.6,TRUE,825
3068,2/16/2024,8:34 AM,Friday,5,8:00 am,17306,6638,5,56.27,Residential,12.49,3,0.61,0.6,TRUE,1895
4579,2/17/2024,7:04 AM,Saturday,6,7:00 am,79868,1748,4.32,69.66,Commercial,10.81,103,0.61,0.6,FALSE,2151
1555,2/17/2024,7:20 AM,Saturday,6,7:00 am,73370,5690,2.36,62.35,Residential,5.91,45,0.61,0.6,FALSE,2411
6899,2/17/2024,7:49 AM,Saturday,6,7:00 am,29924,3038,5.39,95.39,Residential,13.48,74,0.61,0.6,FALSE,2464
1408,2/18/2024,8:53 AM,Sunday,7,8:00 am,36447,2364,7.21,140.81,Residential,18.03,142,0.61,0.6,TRUE,509
9914,2/18/2024,9:22 AM,Sunday,7,9:00 am,79868,5690,4.6,99.1,Residential,11.51,80,0.61,0.6,FALSE,1748
1654,2/19/2024,9:02 AM,Monday,1,9:00 am,64799,4925,3.88,290.53,Commercial,9.71,56,0.61,0.6,FALSE,1803
1767,2/19/2024,8:57 AM,Monday,1,8:00 am,55611,5690,5.99,190.9,Residential,14.97,117,0.61,0.6,FALSE,585
4196,2/19/2024,7:46 AM,Monday,1,7:00 am,37108,2365,3.01,19.61,Commercial,7.52,38,0.61,0.6,TRUE,1774
8501,2/19/2024,8:15 AM,Monday,1,8:00 am,29924,5690,6.16,83.5,Commercial,15.4,40,0.61,0.6,TRUE,2049
1076,2/20/2024,9:19 AM,Tuesday,2,9:00 am,60012,6638,4.87,72.04,Commercial,12.18,158,0.61,0.6,TRUE,73
490,2/20/2024,7:26 AM,Tuesday,2,7:00 am,64860,3038,6.61,199.43,Commercial,16.53,49,0.61,0.6,FALSE,991
1358,2/20/2024,9:27 AM,Tuesday,2,9:00 am,61014,2364,7.53,78.05,Residential,18.83,58,0.61,0.6,FALSE,1579
1365,2/20/2024,7:00 AM,Tuesday,2,7:00 am,29924,7131,4.47,52.44,Residential,11.17,62,0.61,0.6,FALSE,1776
9728,2/21/2024,7:16 AM,Wednesday,3,7:00 am,64799,3038,2.16,98.6,Commercial,5.4,13,0.61,0.6,FALSE,1751
3705,2/21/2024,8:56 AM,Wednesday,3,8:00 am,45810,7397,6.55,53.64,Commercial,16.37,40,0.61,0.6,TRUE,2459
2697,2/22/2024,7:52 AM,Thursday,4,7:00 am,29924,1748,4.34,70.86,Residential,10.85,102,0.61,0.6,FALSE,2277
4096,2/22/2024,8:32 AM,Thursday,4,8:00 am,64799,6638,2.05,16.11,Commercial,5.13,86,0.61,0.6,TRUE,2589
4395,2/24/2024,7:02 AM,Saturday,6,7:00 am,45810,9434,6.12,62,Residential,15.3,47,0.61,0.6,FALSE,2258
4620,2/24/2024,7:16 AM,Saturday,6,7:00 am,79868,1748,4.18,82.19,Residential,10.45,25,0.61,0.6,TRUE,2332
1561,2/25/2024,8:53 AM,Sunday,7,8:00 am,67418,7851,7.28,55.71,Commercial,18.21,72,0.61,0.6,FALSE,1002
1067,2/25/2024,7:57 AM,Sunday,7,7:00 am,83893,9649,2.45,16.8,Residential,6.12,307,0.61,0.6,FALSE,1493
5390,2/25/2024,7:54 AM,Sunday,7,7:00 am,84846,9434,5.55,85.6,Truck,13.87,105,0.61,0.6,FALSE,1829
4732,2/25/2024,8:46 AM,Sunday,7,8:00 am,29924,7397,4.51,94.36,Residential,11.26,5,0.61,0.6,FALSE,2006
6743,2/25/2024,8:06 AM,Sunday,7,8:00 am,45810,2365,5.2,55.08,Truck,13,27,0.61,0.6,FALSE,2078
1041,2/26/2024,9:24 AM,Monday,1,9:00 am,67418,9434,3.29,96.5,Commercial,8.22,195,0.61,0.6,TRUE,1261
7015,2/26/2024,8:23 AM,Monday,1,8:00 am,37108,7131,2.59,90.14,Residential,6.47,46,0.61,0.6,FALSE,2040
3815,2/26/2024,9:45 AM,Monday,1,9:00 am,79868,9434,4.58,18.17,Residential,11.45,10,0.61,0.6,FALSE,2158
7119,2/26/2024,9:34 AM,Monday,1,9:00 am,29924,9434,2.7,29.27,Commercial,6.75,35,0.61,0.6,TRUE,2695
8493,2/27/2024,7:25 AM,Tuesday,2,7:00 am,61014,7131,2.57,50.38,Commercial,6.43,25,0.61,0.6,FALSE,2346
1649,2/28/2024,7:36 AM,Wednesday,3,7:00 am,84846,7131,7.8,82.52,Residential,19.49,20,0.61,0.6,TRUE,1857
1908,2/29/2024,7:47 AM,Thursday,4,7:00 am,29924,1748,6.88,73.21,Commercial,17.2,112,0.61,0.6,TRUE,1513
6263,2/29/2024,7:35 AM,Thursday,4,7:00 am,24007,5690,6.17,38.46,Residential,15.42,9,0.61,0.6,FALSE,2109
883,03/01/2024,7:37 AM,Friday,5,7:00 am,24007,9434,5.57,74.73,Residential,13.93,178,0.61,0.6,FALSE,1
1754,03/01/2024,7:59 AM,Friday,5,7:00 am,84846,3038,5.2,57.39,Residential,13.01,20,0.61,0.6,FALSE,2329
5756,03/01/2024,7:25 AM,Friday,5,7:00 am,64799,5690,6.26,72.29,Residential,15.65,17,0.61,0.6,FALSE,2436
10,03/02/2024,8:31 AM,Saturday,6,8:00 am,84846,7577,5.8,35.98,Commercial,14.5,251,0.61,0.6,FALSE,228
267,03/02/2024,7:58 AM,Saturday,6,7:00 am,91712,7131,6.28,184.92,Commercial,15.71,141,0.61,0.6,FALSE,807
575,03/02/2024,8:15 AM,Saturday,6,8:00 am,64799,2364,3.22,243.6,Residential,8.06,104,0.61,0.6,FALSE,422
8630,03/02/2024,9:15 AM,Saturday,6,9:00 am,73370,7397,5.01,87.88,Residential,12.52,83,0.61,0.6,FALSE,2100
9477,03/02/2024,7:21 AM,Saturday,6,7:00 am,73370,9434,2.67,31.48,Commercial,6.67,106,0.61,0.6,FALSE,2366
6102,03/02/2024,9:40 PM,Saturday,6,9:00 pm,37108,7577,3.61,62.86,Residential,9.02,23,0.61,0.6,FALSE,2468
1410,03/03/2024,12:07 AM,Sunday,7,12:00 am,37108,7577,3.29,222.19,Residential,8.23,147,0.61,0.6,FALSE,1589
9576,03/03/2024,5:14 PM,Sunday,7,5:00 pm,29924,7131,7.59,43.77,Residential,18.96,3,0.61,0.6,TRUE,2107
956,03/04/2024,8:50 AM,Monday,1,8:00 am,90960,9649,3.72,166.18,Residential,9.31,72,0.61,0.6,TRUE,269
1602,03/04/2024,5:09 PM,Monday,1,5:00 pm,79868,6638,6.05,245.45,Commercial,15.12,83,0.61,0.6,FALSE,371
422,03/04/2024,10:58 PM,Monday,1,10:00 pm,73370,3038,4.62,216.37,Residential,11.55,275,0.61,0.6,TRUE,1300
4721,03/04/2024,6:12 AM,Monday,1,6:00 am,37108,6638,7.97,20.78,Residential,19.92,50,0.61,0.6,TRUE,1646
9249,03/04/2024,12:49 AM,Monday,1,12:00 am,37108,9434,7.26,96.51,Residential,18.16,70,0.61,0.6,FALSE,2233
1537,03/04/2024,5:02 AM,Monday,1,5:00 am,17306,2365,6.56,64.88,Residential,16.4,18,0.61,0.6,FALSE,2300
4666,03/04/2024,2:03 PM,Monday,1,2:00 pm,37108,7131,5.59,29.75,Residential,13.97,114,0.61,0.6,FALSE,2457
8109,03/05/2024,2:15 AM,Tuesday,2,2:00 am,64799,9434,7.06,51.26,Commercial,17.66,72,0.61,0.6,FALSE,1867
4215,03/05/2024,9:31 AM,Tuesday,2,9:00 am,24007,6638,3.55,45.01,Commercial,8.86,67,0.61,0.6,TRUE,2389
4694,03/05/2024,5:24 PM,Tuesday,2,5:00 pm,64799,7397,7.15,55.85,Commercial,17.87,2,0.61,0.6,FALSE,2410
5575,03/05/2024,10:24 PM,Tuesday,2,10:00 pm,17306,2365,3.8,80.35,Commercial,9.49,83,0.61,0.6,FALSE,2540
