id,charger_id,date,ticket_type,support_tickets
266,6638,2024-08-01,Network Connectivity Issue,3
267,6638,2024-08-15,Network Connectivity Issue,8
268,6638,2024-09-05,Network Connectivity Issue,12
269,6638,2024-09-20,Network Connectivity Issue,4
270,6638,2024-10-10,Network Connectivity Issue,12
271,3038,2024-08-01,Network Connectivity Issue,3
272,3038,2024-08-15,Network Connectivity Issue,7
273,3038,2024-09-05,Network Connectivity Issue,12
274,3038,2024-09-20,Network Connectivity Issue,6
275,3038,2024-10-10,Network Connectivity Issue,6
276,8601,2024-08-01,Network Connectivity Issue,8
277,8601,2024-08-15,Network Connectivity Issue,12
278,8601,2024-09-05,Network Connectivity Issue,5
279,8601,2024-09-20,Network Connectivity Issue,11
280,8601,2024-10-10,Network Connectivity Issue,0
281,7131,2024-08-01,Network Connectivity Issue,0
282,7131,2024-08-15,Network Connectivity Issue,9
283,7131,2024-09-05,Network Connectivity Issue,5
284,7131,2024-09-20,Network Connectivity Issue,14
285,7131,2024-10-10,Network Connectivity Issue,4
286,5690,2024-08-01,Network Connectivity Issue,11
287,5690,2024-08-15,Network Connectivity Issue,4
288,5690,2024-09-05,Network Connectivity Issue,15
289,5690,2024-09-20,Network Connectivity Issue,4
290,5690,2024-10-10,Network Connectivity Issue,5
291,7397,2024-08-01,Network Connectivity Issue,10
292,7397,2024-08-15,Network Connectivity Issue,2
293,7397,2024-09-05,Network Connectivity Issue,13
294,7397,2024-09-20,Network Connectivity Issue,13
295,7397,2024-10-10,Network Connectivity Issue,3
296,1748,2024-08-01,Network Connectivity Issue,3
297,1748,2024-08-15,Network Connectivity Issue,1
298,1748,2024-09-05,Network Connectivity Issue,13
299,1748,2024-09-20,Network Connectivity Issue,8
300,1748,2024-10-10,Network Connectivity Issue,6
301,7577,2024-08-01,Network Connectivity Issue,12
302,7577,2024-08-15,Network Connectivity Issue,12
303,7577,2024-09-05,Network Connectivity Issue,9
304,7577,2024-09-20,Network Connectivity Issue,9
305,7577,2024-10-10,Network Connectivity Issue,2
306,9434,2024-08-01,Network Connectivity Issue,5
307,9434,2024-08-15,Network Connectivity Issue,14
308,9434,2024-09-05,Network Connectivity Issue,11
309,9434,2024-09-20,Network Connectivity Issue,4
310,9434,2024-10-10,Network Connectivity Issue,14
311,2365,2024-08-01,Network Connectivity Issue,4
312,2365,2024-08-15,Network Connectivity Issue,14
313,2365,2024-09-05,Network Connectivity Issue,14
314,2365,2024-09-20,Network Connectivity Issue,7
315,2365,2024-10-10,Network Connectivity Issue,4
316,6638,2024-08-01,Network Connectivity Issue,5
317,6638,2024-08-15,Network Connectivity Issue,15
318,6638,2024-09-05,Network Connectivity Issue,9
319,6638,2024-09-20,Network Connectivity Issue,13
320,6638,2024-10-10,Network Connectivity Issue,0
321,3038,2024-08-01,Network Connectivity Issue,5
322,3038,2024-08-15,Network Connectivity Issue,0
323,3038,2024-09-05,Network Connectivity Issue,1
324,3038,2024-09-20,Network Connectivity Issue,0
325,3038,2024-10-10,Network Connectivity Issue,15
326,8601,2024-08-01,Network Connectivity Issue,14
327,8601,2024-08-15,Network Connectivity Issue,10
328,8601,2024-09-05,Network Connectivity Issue,4
329,8601,2024-09-20,Network Connectivity Issue,11
330,8601,2024-10-10,Network Connectivity Issue,8
331,7131,2024-08-01,Network Connectivity Issue,9
332,7131,2024-08-15,Network Connectivity Issue,10
333,7131,2024-09-05,Network Connectivity Issue,13
334,7131,2024-09-20,Network Connectivity Issue,11
335,7131,2024-10-10,Network Connectivity Issue,8
336,5690,2024-08-01,Network Connectivity Issue,15
337,5690,2024-08-15,Network Connectivity Issue,0
338,5690,2024-09-05,Network Connectivity Issue,0
339,5690,2024-09-20,Network Connectivity Issue,6
340,5690,2024-10-10,Network Connectivity Issue,9
341,7397,2024-08-01,Network Connectivity Issue,9
342,7397,2024-08-15,Network Connectivity Issue,11
343,7397,2024-09-05,Network Connectivity Issue,5
344,7397,2024-09-20,Network Connectivity Issue,4
345,7397,2024-10-10,Network Connectivity Issue,13
346,1748,2024-08-01,Network Connectivity Issue,2
347,1748,2024-08-15,Network Connectivity Issue,1
348,1748,2024-09-05,Network Connectivity Issue,11
349,1748,2024-09-20,Network Connectivity Issue,4
350,1748,2024-10-10,Network Connectivity Issue,0
351,7577,2024-08-01,Network Connectivity Issue,8
352,7577,2024-08-15,Network Connectivity Issue,13
353,7577,2024-09-05,Network Connectivity Issue,13
354,7577,2024-09-20,Network Connectivity Issue,7
355,7577,2024-10-10,Network Connectivity Issue,5
356,9434,2024-08-01,Network Connectivity Issue,5
357,9434,2024-08-15,Network Connectivity Issue,13
358,9434,2024-09-05,Network Connectivity Issue,12
359,9434,2024-09-20,Network Connectivity Issue,2
360,9434,2024-10-10,Network Connectivity Issue,15
361,2365,2024-08-01,Network Connectivity Issue,0
362,2365,2024-08-15,Network Connectivity Issue,4
363,2365,2024-09-05,Network Connectivity Issue,7
364,2365,2024-09-20,Network Connectivity Issue,14
365,2365,2024-10-10,Network Connectivity Issue,5
366,6638,2024-08-01,Network Connectivity Issue,4
367,6638,2024-08-15,Network Connectivity Issue,15
368,6638,2024-09-05,Network Connectivity Issue,4
369,6638,2024-09-20,Network Connectivity Issue,11
370,6638,2024-10-10,Network Connectivity Issue,6
371,3038,2024-08-01,Network Connectivity Issue,12
372,3038,2024-08-15,Network Connectivity Issue,3
373,3038,2024-09-05,Network Connectivity Issue,9
374,3038,2024-09-20,Network Connectivity Issue,7
375,3038,2024-10-10,Network Connectivity Issue,5
376,8601,2024-08-01,Network Connectivity Issue,12
377,8601,2024-08-15,Network Connectivity Issue,6
378,8601,2024-09-05,Network Connectivity Issue,3
379,8601,2024-09-20,Network Connectivity Issue,5
380,8601,2024-10-10,Network Connectivity Issue,2
381,7131,2024-08-01,Network Connectivity Issue,1
382,7131,2024-08-15,Network Connectivity Issue,7
383,7131,2024-09-05,Network Connectivity Issue,2
384,7131,2024-09-20,Network Connectivity Issue,0
385,7131,2024-10-10,Network Connectivity Issue,4
386,5690,2024-08-01,Network Connectivity Issue,3
387,5690,2024-08-15,Network Connectivity Issue,1
388,5690,2024-09-05,Network Connectivity Issue,4
389,5690,2024-09-20,Network Connectivity Issue,11
390,5690,2024-10-10,Network Connectivity Issue,13
391,7397,2024-08-01,Network Connectivity Issue,11
392,7397,2024-08-15,Network Connectivity Issue,2
393,7397,2024-09-05,Network Connectivity Issue,9
394,7397,2024-09-20,Network Connectivity Issue,12
395,7397,2024-10-10,Network Connectivity Issue,9
396,1748,2024-08-01,Network Connectivity Issue,3
397,1748,2024-08-15,Network Connectivity Issue,1
398,1748,2024-09-05,Network Connectivity Issue,12
399,1748,2024-09-20,Network Connectivity Issue,4
400,1748,2024-10-10,Network Connectivity Issue,10
401,7577,2024-08-01,Network Connectivity Issue,15
402,7577,2024-08-15,Network Connectivity Issue,0
403,7577,2024-09-05,Network Connectivity Issue,14
404,7577,2024-09-20,Network Connectivity Issue,9
405,7577,2024-10-10,Network Connectivity Issue,8
406,9434,2024-08-01,Network Connectivity Issue,6
407,9434,2024-08-15,Network Connectivity Issue,7
408,9434,2024-09-05,Network Connectivity Issue,9
409,9434,2024-09-20,Network Connectivity Issue,8
410,9434,2024-10-10,Network Connectivity Issue,9
411,2365,2024-08-01,Network Connectivity Issue,12
412,2365,2024-08-15,Network Connectivity Issue,1
413,2365,2024-09-05,Network Connectivity Issue,9
414,2365,2024-09-20,Network Connectivity Issue,14
415,2365,2024-10-10,Network Connectivity Issue,3
416,6638,2024-08-01,Network Connectivity Issue,15
417,6638,2024-08-15,Network Connectivity Issue,7
418,6638,2024-09-05,Network Connectivity Issue,3
419,6638,2024-09-20,Network Connectivity Issue,2
420,6638,2024-10-10,Network Connectivity Issue,14
421,3038,2024-08-01,Network Connectivity Issue,2
422,3038,2024-08-15,Network Connectivity Issue,7
423,3038,2024-09-05,Network Connectivity Issue,6
424,3038,2024-09-20,Network Connectivity Issue,3
425,3038,2024-10-10,Network Connectivity Issue,11
426,8601,2024-08-01,Network Connectivity Issue,14
427,8601,2024-08-15,Network Connectivity Issue,2
428,8601,2024-09-05,Network Connectivity Issue,11
429,8601,2024-09-20,Network Connectivity Issue,7
430,8601,2024-10-10,Network Connectivity Issue,5
431,7131,2024-08-01,Network Connectivity Issue,1
432,7131,2024-08-15,Network Connectivity Issue,8
433,7131,2024-09-05,Network Connectivity Issue,1
434,7131,2024-09-20,Network Connectivity Issue,12
435,7131,2024-10-10,Network Connectivity Issue,14
436,5690,2024-08-01,Network Connectivity Issue,0
437,5690,2024-08-15,Network Connectivity Issue,11
438,5690,2024-09-05,Network Connectivity Issue,12
439,5690,2024-09-20,Network Connectivity Issue,15
440,5690,2024-10-10,Network Connectivity Issue,6
441,7397,2024-08-01,Network Connectivity Issue,8
442,7397,2024-08-15,Network Connectivity Issue,10
443,7397,2024-09-05,Network Connectivity Issue,13
444,7397,2024-09-20,Network Connectivity Issue,5
445,7397,2024-10-10,Network Connectivity Issue,15
446,1748,2024-08-01,Network Connectivity Issue,1
447,1748,2024-08-15,Network Connectivity Issue,3
448,1748,2024-09-05,Network Connectivity Issue,15
449,1748,2024-09-20,Network Connectivity Issue,14
450,1748,2024-10-10,Network Connectivity Issue,13
451,7577,2024-08-01,Network Connectivity Issue,10
452,7577,2024-08-15,Network Connectivity Issue,10
453,7577,2024-09-05,Network Connectivity Issue,5
454,7577,2024-09-20,Network Connectivity Issue,7
455,7577,2024-10-10,Network Connectivity Issue,13
456,9434,2024-08-01,Network Connectivity Issue,5
457,9434,2024-08-15,Network Connectivity Issue,3
458,9434,2024-09-05,Network Connectivity Issue,4
459,9434,2024-09-20,Network Connectivity Issue,4
460,9434,2024-10-10,Network Connectivity Issue,11
461,2365,2024-08-01,Network Connectivity Issue,15
462,2365,2024-08-15,Network Connectivity Issue,15
463,2365,2024-09-05,Network Connectivity Issue,4
464,2365,2024-09-20,Network Connectivity Issue,14
465,2365,2024-10-10,Network Connectivity Issue,5
466,6638,2024-08-01,Network Connectivity Issue,5
467,6638,2024-08-15,Network Connectivity Issue,15
468,6638,2024-09-05,Network Connectivity Issue,13
469,6638,2024-09-20,Network Connectivity Issue,8
470,6638,2024-10-10,Network Connectivity Issue,1
471,3038,2024-08-01,Network Connectivity Issue,7
472,3038,2024-08-15,Network Connectivity Issue,10
473,3038,2024-09-05,Network Connectivity Issue,2
474,3038,2024-09-20,Network Connectivity Issue,5
475,3038,2024-10-10,Network Connectivity Issue,15
476,8601,2024-08-01,Network Connectivity Issue,3
477,8601,2024-08-15,Network Connectivity Issue,14
478,8601,2024-09-05,Network Connectivity Issue,2
479,8601,2024-09-20,Network Connectivity Issue,0
480,8601,2024-10-10,Network Connectivity Issue,7
481,7131,2024-08-01,Network Connectivity Issue,7
482,7131,2024-08-15,Network Connectivity Issue,12
483,7131,2024-09-05,Network Connectivity Issue,1
484,7131,2024-09-20,Network Connectivity Issue,2
485,7131,2024-10-10,Network Connectivity Issue,13
486,5690,2024-08-01,Network Connectivity Issue,1
487,5690,2024-08-15,Network Connectivity Issue,2
488,5690,2024-09-05,Network Connectivity Issue,10
489,5690,2024-09-20,Network Connectivity Issue,7
490,5690,2024-10-10,Network Connectivity Issue,4
491,7397,2024-08-01,Network Connectivity Issue,10
492,7397,2024-08-15,Network Connectivity Issue,15
493,7397,2024-09-05,Network Connectivity Issue,14
494,7397,2024-09-20,Network Connectivity Issue,2
495,7397,2024-10-10,Network Connectivity Issue,12
496,1748,2024-08-01,Network Connectivity Issue,13
497,1748,2024-08-15,Network Connectivity Issue,3
498,1748,2024-09-05,Network Connectivity Issue,12
499,1748,2024-09-20,Network Connectivity Issue,4
500,1748,2024-10-10,Network Connectivity Issue,5
501,7577,2024-08-01,Network Connectivity Issue,15
502,7577,2024-08-15,Network Connectivity Issue,1
503,7577,2024-09-05,Network Connectivity Issue,12
504,7577,2024-09-20,Network Connectivity Issue,6
505,7577,2024-10-10,Network Connectivity Issue,3
506,9434,2024-08-01,Network Connectivity Issue,6
507,9434,2024-08-15,Network Connectivity Issue,4
508,9434,2024-09-05,Network Connectivity Issue,4
509,9434,2024-09-20,Network Connectivity Issue,14
510,9434,2024-10-10,Network Connectivity Issue,11
511,2365,2024-08-01,Network Connectivity Issue,12
512,2365,2024-08-15,Network Connectivity Issue,15
513,2365,2024-09-05,Network Connectivity Issue,7
514,2365,2024-09-20,Network Connectivity Issue,12
515,2365,2024-10-10,Network Connectivity Issue,15
516,6638,2024-08-01,Network Connectivity Issue,10
517,6638,2024-08-15,Network Connectivity Issue,11
518,6638,2024-09-05,Network Connectivity Issue,7
519,6638,2024-09-20,Network Connectivity Issue,15
520,6638,2024-10-10,Network Connectivity Issue,3
521,3038,2024-08-01,Network Connectivity Issue,9
522,3038,2024-08-15,Network Connectivity Issue,4
523,3038,2024-09-05,Network Connectivity Issue,12
524,3038,2024-09-20,Network Connectivity Issue,4
525,3038,2024-10-10,Network Connectivity Issue,15
526,8601,2024-08-01,Network Connectivity Issue,11
527,8601,2024-08-15,Network Connectivity Issue,1
528,8601,2024-09-05,Network Connectivity Issue,4
529,8601,2024-09-20,Network Connectivity Issue,8
530,8601,2024-10-10,Network Connectivity Issue,6
531,7131,2024-08-01,Network Connectivity Issue,0
532,7131,2024-08-15,Network Connectivity Issue,9
533,7131,2024-09-05,Network Connectivity Issue,4
534,7131,2024-09-20,Network Connectivity Issue,5
535,7131,2024-10-10,Network Connectivity Issue,7
536,5690,2024-08-01,Network Connectivity Issue,11
537,5690,2024-08-15,Network Connectivity Issue,14
538,5690,2024-09-05,Network Connectivity Issue,6
539,5690,2024-09-20,Network Connectivity Issue,3
540,5690,2024-10-10,Network Connectivity Issue,8
541,7397,2024-08-01,Network Connectivity Issue,2
542,7397,2024-08-15,Network Connectivity Issue,12
543,7397,2024-09-05,Network Connectivity Issue,8
544,7397,2024-09-20,Network Connectivity Issue,14
545,7397,2024-10-10,Network Connectivity Issue,1
546,1748,2024-08-01,Network Connectivity Issue,5
547,1748,2024-08-15,Network Connectivity Issue,2
548,1748,2024-09-05,Network Connectivity Issue,10
549,1748,2024-09-20,Network Connectivity Issue,11
550,1748,2024-10-10,Network Connectivity Issue,7
551,7577,2024-08-01,Network Connectivity Issue,7
552,7577,2024-08-15,Network Connectivity Issue,4
553,7577,2024-09-05,Network Connectivity Issue,10
554,7577,2024-09-20,Network Connectivity Issue,12
555,7577,2024-10-10,Network Connectivity Issue,11
556,9434,2024-08-01,Network Connectivity Issue,7
557,9434,2024-08-15,Network Connectivity Issue,6
558,9434,2024-09-05,Network Connectivity Issue,13
559,9434,2024-09-20,Network Connectivity Issue,4
560,9434,2024-10-10,Network Connectivity Issue,10
561,2365,2024-08-01,Network Connectivity Issue,13
562,2365,2024-08-15,Network Connectivity Issue,9
563,2365,2024-09-05,Network Connectivity Issue,15
564,2365,2024-09-20,Network Connectivity Issue,2
565,2365,2024-10-10,Network Connectivity Issue,11
566,6638,2024-08-01,Network Connectivity Issue,8
567,6638,2024-08-15,Network Connectivity Issue,13
568,6638,2024-09-05,Network Connectivity Issue,15
569,6638,2024-09-20,Network Connectivity Issue,6
570,6638,2024-10-10,Network Connectivity Issue,0
571,3038,2024-08-01,Network Connectivity Issue,13
572,3038,2024-08-15,Network Connectivity Issue,9
573,3038,2024-09-05,Network Connectivity Issue,2
574,3038,2024-09-20,Network Connectivity Issue,4
575,3038,2024-10-10,Network Connectivity Issue,9
576,8601,2024-08-01,Network Connectivity Issue,8
577,8601,2024-08-15,Network Connectivity Issue,9
578,8601,2024-09-05,Network Connectivity Issue,11
579,8601,2024-09-20,Network Connectivity Issue,5
580,8601,2024-10-10,Network Connectivity Issue,11
581,7131,2024-08-01,Network Connectivity Issue,2
582,7131,2024-08-15,Network Connectivity Issue,10
583,7131,2024-09-05,Network Connectivity Issue,9
584,7131,2024-09-20,Network Connectivity Issue,11
585,7131,2024-10-10,Network Connectivity Issue,14
586,5690,2024-08-01,Network Connectivity Issue,12
587,5690,2024-08-15,Network Connectivity Issue,0
588,5690,2024-09-05,Network Connectivity Issue,11
589,5690,2024-09-20,Network Connectivity Issue,14
590,5690,2024-10-10,Network Connectivity Issue,12
591,7397,2024-08-01,Network Connectivity Issue,14
592,7397,2024-08-15,Network Connectivity Issue,12
593,7397,2024-09-05,Network Connectivity Issue,1
594,7397,2024-09-20,Network Connectivity Issue,15
595,7397,2024-10-10,Network Connectivity Issue,6
596,1748,2024-08-01,Network Connectivity Issue,10
597,1748,2024-08-15,Network Connectivity Issue,3
598,1748,2024-09-05,Network Connectivity Issue,6
599,1748,2024-09-20,Network Connectivity Issue,6
600,1748,2024-10-10,Network Connectivity Issue,0
601,7577,2024-08-01,Network Connectivity Issue,2
602,7577,2024-08-15,Network Connectivity Issue,6
603,7577,2024-09-05,Network Connectivity Issue,7
604,7577,2024-09-20,Network Connectivity Issue,0
605,7577,2024-10-10,Network Connectivity Issue,3
606,9434,2024-08-01,Network Connectivity Issue,12
607,9434,2024-08-15,Network Connectivity Issue,0
608,9434,2024-09-05,Network Connectivity Issue,12
609,9434,2024-09-20,Network Connectivity Issue,5
610,9434,2024-10-10,Network Connectivity Issue,5
611,2365,2024-08-01,Network Connectivity Issue,1
612,2365,2024-08-15,Network Connectivity Issue,13
613,2365,2024-09-05,Network Connectivity Issue,15
614,2365,2024-09-20,Network Connectivity Issue,10
615,2365,2024-10-10,Network Connectivity Issue,12
616,6638,2024-08-01,Network Connectivity Issue,4
617,6638,2024-08-15,Network Connectivity Issue,12
618,6638,2024-09-05,Network Connectivity Issue,11
619,6638,2024-09-20,Network Connectivity Issue,9
620,6638,2024-10-10,Network Connectivity Issue,10
621,3038,2024-08-01,Network Connectivity Issue,2
622,3038,2024-08-15,Network Connectivity Issue,9
623,3038,2024-09-05,Network Connectivity Issue,9
624,3038,2024-09-20,Network Connectivity Issue,5
625,3038,2024-10-10,Network Connectivity Issue,8
626,8601,2024-08-01,Network Connectivity Issue,8
627,8601,2024-08-15,Network Connectivity Issue,9
628,8601,2024-09-05,Network Connectivity Issue,9
629,8601,2024-09-20,Network Connectivity Issue,3
630,8601,2024-10-10,Network Connectivity Issue,12
631,7131,2024-08-01,Network Connectivity Issue,13
632,7131,2024-08-15,Network Connectivity Issue,9
633,7131,2024-09-05,Network Connectivity Issue,4
634,7131,2024-09-20,Network Connectivity Issue,0
635,7131,2024-10-10,Network Connectivity Issue,8
636,5690,2024-08-01,Network Connectivity Issue,8
637,5690,2024-08-15,Network Connectivity Issue,0
638,5690,2024-09-05,Network Connectivity Issue,10
639,5690,2024-09-20,Network Connectivity Issue,2
640,5690,2024-10-10,Network Connectivity Issue,2
641,7397,2024-08-01,Network Connectivity Issue,13
642,7397,2024-08-15,Network Connectivity Issue,1
643,7397,2024-09-05,Network Connectivity Issue,2
644,7397,2024-09-20,Network Connectivity Issue,7
645,7397,2024-10-10,Network Connectivity Issue,3
646,1748,2024-08-01,Network Connectivity Issue,12
647,1748,2024-08-15,Network Connectivity Issue,7
648,1748,2024-09-05,Network Connectivity Issue,3
649,1748,2024-09-20,Network Connectivity Issue,13
650,1748,2024-10-10,Network Connectivity Issue,9
651,7577,2024-08-01,Network Connectivity Issue,4
652,7577,2024-08-15,Network Connectivity Issue,0
653,7577,2024-09-05,Network Connectivity Issue,15
654,7577,2024-09-20,Network Connectivity Issue,8
655,7577,2024-10-10,Network Connectivity Issue,4
656,9434,2024-08-01,Network Connectivity Issue,4
657,9434,2024-08-15,Network Connectivity Issue,1
658,9434,2024-09-05,Network Connectivity Issue,10
659,9434,2024-09-20,Network Connectivity Issue,11
660,9434,2024-10-10,Network Connectivity Issue,10
661,2365,2024-08-01,Network Connectivity Issue,4
662,2365,2024-08-15,Network Connectivity Issue,0
663,2365,2024-09-05,Network Connectivity Issue,11
664,2365,2024-09-20,Network Connectivity Issue,11
665,2365,2024-10-10,Network Connectivity Issue,0
666,6638,2024-08-01,Network Connectivity Issue,5
667,6638,2024-08-15,Network Connectivity Issue,0
668,6638,2024-09-05,Network Connectivity Issue,6
669,6638,2024-09-20,Network Connectivity Issue,11
670,6638,2024-10-10,Network Connectivity Issue,1
671,3038,2024-08-01,Network Connectivity Issue,4
672,3038,2024-08-15,Network Connectivity Issue,12
673,3038,2024-09-05,Network Connectivity Issue,12
674,3038,2024-09-20,Network Connectivity Issue,1
675,3038,2024-10-10,Network Connectivity Issue,3
676,8601,2024-08-01,Network Connectivity Issue,0
677,8601,2024-08-15,Network Connectivity Issue,8
678,8601,2024-09-05,Network Connectivity Issue,3
679,8601,2024-09-20,Network Connectivity Issue,6
680,8601,2024-10-10,Network Connectivity Issue,3
681,7131,2024-08-01,Network Connectivity Issue,13
682,7131,2024-08-15,Network Connectivity Issue,5
683,7131,2024-09-05,Network Connectivity Issue,10
684,7131,2024-09-20,Network Connectivity Issue,5
685,7131,2024-10-10,Network Connectivity Issue,13
686,5690,2024-08-01,Network Connectivity Issue,13
687,5690,2024-08-15,Network Connectivity Issue,8
688,5690,2024-09-05,Network Connectivity Issue,1
689,5690,2024-09-20,Network Connectivity Issue,5
690,5690,2024-10-10,Network Connectivity Issue,13
691,7397,2024-08-01,Network Connectivity Issue,0
692,7397,2024-08-15,Network Connectivity Issue,8
693,7397,2024-09-05,Network Connectivity Issue,2
694,7397,2024-09-20,Network Connectivity Issue,13
695,7397,2024-10-10,Network Connectivity Issue,8
696,1748,2024-08-01,Network Connectivity Issue,1
697,1748,2024-08-15,Network Connectivity Issue,10
698,1748,2024-09-05,Network Connectivity Issue,8
699,1748,2024-09-20,Network Connectivity Issue,0
700,1748,2024-10-10,Network Connectivity Issue,2
701,7577,2024-08-01,Network Connectivity Issue,3
702,7577,2024-08-15,Network Connectivity Issue,2
703,7577,2024-09-05,Network Connectivity Issue,6
704,7577,2024-09-20,Network Connectivity Issue,15
705,7577,2024-10-10,Network Connectivity Issue,2
706,9434,2024-08-01,Network Connectivity Issue,6
707,9434,2024-08-15,Network Connectivity Issue,2
708,9434,2024-09-05,Network Connectivity Issue,2
709,9434,2024-09-20,Network Connectivity Issue,9
710,9434,2024-10-10,Network Connectivity Issue,3
711,2365,2024-08-01,Network Connectivity Issue,8
712,2365,2024-08-15,Network Connectivity Issue,9
713,2365,2024-09-05,Network Connectivity Issue,14
714,2365,2024-09-20,Network Connectivity Issue,4
715,2365,2024-10-10,Network Connectivity Issue,2
716,6638,2024-08-01,Network Connectivity Issue,3
717,6638,2024-08-15,Network Connectivity Issue,13
718,6638,2024-09-05,Network Connectivity Issue,9
719,6638,2024-09-20,Network Connectivity Issue,15
720,6638,2024-10-10,Network Connectivity Issue,1
721,3038,2024-08-01,Network Connectivity Issue,14
722,3038,2024-08-15,Network Connectivity Issue,3
723,3038,2024-09-05,Network Connectivity Issue,7
724,3038,2024-09-20,Network Connectivity Issue,3
725,3038,2024-10-10,Network Connectivity Issue,8
726,8601,2024-08-01,Network Connectivity Issue,8
727,8601,2024-08-15,Network Connectivity Issue,8
728,8601,2024-09-05,Network Connectivity Issue,1
729,8601,2024-09-20,Network Connectivity Issue,2
730,8601,2024-10-10,Network Connectivity Issue,3
731,7131,2024-08-01,Network Connectivity Issue,11
732,7131,2024-08-15,Network Connectivity Issue,1
733,7131,2024-09-05,Network Connectivity Issue,0
734,7131,2024-09-20,Network Connectivity Issue,8
735,7131,2024-10-10,Network Connectivity Issue,9
736,5690,2024-08-01,Network Connectivity Issue,15
737,5690,2024-08-15,Network Connectivity Issue,10
738,5690,2024-09-05,Network Connectivity Issue,4
739,5690,2024-09-20,Network Connectivity Issue,7
740,5690,2024-10-10,Network Connectivity Issue,1
741,7397,2024-08-01,Network Connectivity Issue,15
742,7397,2024-08-15,Network Connectivity Issue,7
743,7397,2024-09-05,Network Connectivity Issue,11
744,7397,2024-09-20,Network Connectivity Issue,14
745,7397,2024-10-10,Network Connectivity Issue,0
746,1748,2024-08-01,Network Connectivity Issue,2
747,1748,2024-08-15,Network Connectivity Issue,3
748,1748,2024-09-05,Network Connectivity Issue,12
749,1748,2024-09-20,Network Connectivity Issue,3
750,1748,2024-10-10,Network Connectivity Issue,9
751,7577,2024-08-01,Network Connectivity Issue,5
752,7577,2024-08-15,Network Connectivity Issue,9
753,7577,2024-09-05,Network Connectivity Issue,8
754,7577,2024-09-20,Network Connectivity Issue,5
755,7577,2024-10-10,Network Connectivity Issue,2
756,9434,2024-08-01,Network Connectivity Issue,0
757,9434,2024-08-15,Network Connectivity Issue,8
758,9434,2024-09-05,Network Connectivity Issue,15
759,9434,2024-09-20,Network Connectivity Issue,7
760,9434,2024-10-10,Network Connectivity Issue,7
761,2365,2024-08-01,Network Connectivity Issue,13
762,2365,2024-08-15,Network Connectivity Issue,13
763,2365,2024-09-05,Network Connectivity Issue,8
764,2365,2024-09-20,Network Connectivity Issue,11
765,2365,2024-10-10,Network Connectivity Issue,1
766,6638,2024-08-01,Network Connectivity Issue,9
767,6638,2024-08-15,Network Connectivity Issue,0
768,6638,2024-09-05,Network Connectivity Issue,9
769,6638,2024-09-20,Network Connectivity Issue,0
770,6638,2024-10-10,Network Connectivity Issue,6
771,3038,2024-08-01,Network Connectivity Issue,14
772,3038,2024-08-15,Network Connectivity Issue,13
773,3038,2024-09-05,Network Connectivity Issue,12
774,3038,2024-09-20,Network Connectivity Issue,8
775,3038,2024-10-10,Network Connectivity Issue,12
776,8601,2024-08-01,Network Connectivity Issue,13
777,8601,2024-08-15,Network Connectivity Issue,4
778,8601,2024-09-05,Network Connectivity Issue,6
779,8601,2024-09-20,Network Connectivity Issue,2
780,8601,2024-10-10,Network Connectivity Issue,2
781,7131,2024-08-01,Network Connectivity Issue,10
782,7131,2024-08-15,Network Connectivity Issue,2
783,7131,2024-09-05,Network Connectivity Issue,0
784,7131,2024-09-20,Network Connectivity Issue,10
785,7131,2024-10-10,Network Connectivity Issue,2
786,5690,2024-08-01,Network Connectivity Issue,0
787,5690,2024-08-15,Network Connectivity Issue,6
788,5690,2024-09-05,Network Connectivity Issue,7
789,5690,2024-09-20,Network Connectivity Issue,9
790,5690,2024-10-10,Network Connectivity Issue,14
791,7397,2024-08-01,Network Connectivity Issue,13
792,7397,2024-08-15,Network Connectivity Issue,8
793,7397,2024-09-05,Network Connectivity Issue,10
794,7397,2024-09-20,Network Connectivity Issue,8
795,7397,2024-10-10,Network Connectivity Issue,12
796,1748,2024-08-01,Network Connectivity Issue,14
797,1748,2024-08-15,Network Connectivity Issue,1
798,1748,2024-09-05,Network Connectivity Issue,13
799,1748,2024-09-20,Network Connectivity Issue,7
800,1748,2024-10-10,Network Connectivity Issue,5
801,7577,2024-08-01,Network Connectivity Issue,2
802,7577,2024-08-15,Network Connectivity Issue,11
803,7577,2024-09-05,Network Connectivity Issue,9
804,7577,2024-09-20,Network Connectivity Issue,0
805,7577,2024-10-10,Network Connectivity Issue,8
806,9434,2024-08-01,Network Connectivity Issue,2
807,9434,2024-08-15,Network Connectivity Issue,12
808,9434,2024-09-05,Network Connectivity Issue,14
809,9434,2024-09-20,Network Connectivity Issue,7
810,9434,2024-10-10,Network Connectivity Issue,10
811,2365,2024-08-01,Network Connectivity Issue,7
812,2365,2024-08-15,Network Connectivity Issue,5
813,2365,2024-09-05,Network Connectivity Issue,0
814,2365,2024-09-20,Network Connectivity Issue,15
815,2365,2024-10-10,Network Connectivity Issue,8
816,6638,2024-08-01,Network Connectivity Issue,3
817,6638,2024-08-15,Network Connectivity Issue,9
818,6638,2024-09-05,Network Connectivity Issue,11
819,6638,2024-09-20,Network Connectivity Issue,13
820,6638,2024-10-10,Network Connectivity Issue,4
821,3038,2024-08-01,Network Connectivity Issue,11
822,3038,2024-08-15,Network Connectivity Issue,6
823,3038,2024-09-05,Network Connectivity Issue,10
824,3038,2024-09-20,Network Connectivity Issue,8
