id,charger_id,date,ticket_type,support_tickets
723,7577,10/18/24,Maintenance Service,1
724,7577,10/19/24,Maintenance Service,1
725,7577,10/20/24,Maintenance Service,4
726,7577,10/21/24,Maintenance Service,4
727,7577,10/22/24,Maintenance Service,0
728,7577,10/23/24,Maintenance Service,3
729,7577,10/24/24,Maintenance Service,1
730,7577,10/25/24,Maintenance Service,3
731,7577,10/26/24,Maintenance Service,4
732,7577,10/27/24,Maintenance Service,1
733,7577,10/28/24,Maintenance Service,0
734,7577,10/29/24,Maintenance Service,2
735,7577,10/30/24,Maintenance Service,4
736,7577,10/31/24,Maintenance Service,1
737,5690,08/01/24,Maintenance Service,1
738,5690,08/02/24,Maintenance Service,4
739,5690,08/03/24,Maintenance Service,0
740,5690,08/04/24,Maintenance Service,3
741,5690,08/05/24,Maintenance Service,1
742,5690,08/06/24,Maintenance Service,1
743,5690,08/07/24,Maintenance Service,2
744,5690,08/08/24,Maintenance Service,0
745,5690,08/09/24,Maintenance Service,4
746,5690,08/10/24,Maintenance Service,2
747,5690,08/11/24,Maintenance Service,0
748,5690,08/12/24,Maintenance Service,2
749,5690,08/13/24,Maintenance Service,3
750,5690,08/14/24,Maintenance Service,2
751,5690,08/15/24,Maintenance Service,0
752,5690,08/16/24,Maintenance Service,4
753,5690,08/17/24,Maintenance Service,1
754,5690,08/18/24,Maintenance Service,0
755,5690,08/19/24,Maintenance Service,2
756,5690,08/20/24,Maintenance Service,1
757,5690,08/21/24,Maintenance Service,1
758,5690,08/22/24,Maintenance Service,1
759,5690,08/23/24,Maintenance Service,3
760,5690,08/24/24,Maintenance Service,2
761,5690,08/25/24,Maintenance Service,3
762,5690,08/26/24,Maintenance Service,2
763,5690,08/27/24,Maintenance Service,0
764,5690,08/28/24,Maintenance Service,0
765,5690,08/29/24,Maintenance Service,0
766,5690,08/30/24,Maintenance Service,0
767,5690,08/31/24,Maintenance Service,3
768,5690,09/01/24,Maintenance Service,3
769,5690,09/02/24,Maintenance Service,4
770,5690,09/03/24,Maintenance Service,0
771,5690,09/04/24,Maintenance Service,1
772,5690,09/05/24,Maintenance Service,1
773,5690,09/06/24,Maintenance Service,4
774,5690,09/07/24,Maintenance Service,2
775,5690,09/08/24,Maintenance Service,3
776,5690,09/09/24,Maintenance Service,2
777,5690,09/10/24,Maintenance Service,4
778,5690,09/11/24,Maintenance Service,0
779,5690,09/12/24,Maintenance Service,2
780,5690,09/13/24,Maintenance Service,2
781,5690,09/14/24,Maintenance Service,2
782,5690,09/15/24,Maintenance Service,4
783,5690,09/16/24,Maintenance Service,1
784,5690,09/17/24,Maintenance Service,4
785,5690,09/18/24,Maintenance Service,1
786,5690,09/19/24,Maintenance Service,3
787,5690,09/20/24,Maintenance Service,1
788,5690,09/21/24,Maintenance Service,0
789,5690,09/22/24,Maintenance Service,0
790,5690,09/23/24,Maintenance Service,4
791,5690,09/24/24,Maintenance Service,2
792,5690,09/25/24,Maintenance Service,0
793,5690,09/26/24,Maintenance Service,0
794,5690,09/27/24,Maintenance Service,4
795,5690,09/28/24,Maintenance Service,4
796,5690,09/29/24,Maintenance Service,3
797,5690,09/30/24,Maintenance Service,1
798,5690,10/01/24,Maintenance Service,4
799,5690,10/02/24,Maintenance Service,2
800,5690,10/03/24,Maintenance Service,2
801,5690,10/04/24,Maintenance Service,3
802,5690,10/05/24,Maintenance Service,0
803,5690,10/06/24,Maintenance Service,2
804,5690,10/07/24,Maintenance Service,2
805,5690,10/08/24,Maintenance Service,3
806,5690,10/09/24,Maintenance Service,2
807,5690,10/10/24,Maintenance Service,1
808,5690,10/11/24,Maintenance Service,2
809,5690,10/12/24,Maintenance Service,1
810,5690,10/13/24,Maintenance Service,3
811,5690,10/14/24,Maintenance Service,2
812,5690,10/15/24,Maintenance Service,4
813,5690,10/16/24,Maintenance Service,0
814,5690,10/17/24,Maintenance Service,4
815,5690,10/18/24,Maintenance Service,1
816,5690,10/19/24,Maintenance Service,0
817,5690,10/20/24,Maintenance Service,3
818,5690,10/21/24,Maintenance Service,2
819,5690,10/22/24,Maintenance Service,3
820,5690,10/23/24,Maintenance Service,2
821,5690,10/24/24,Maintenance Service,2
822,5690,10/25/24,Maintenance Service,4
823,5690,10/26/24,Maintenance Service,1
824,5690,10/27/24,Maintenance Service,2
825,5690,10/28/24,Maintenance Service,2
826,5690,10/29/24,Maintenance Service,3
827,5690,10/30/24,Maintenance Service,3
828,5690,10/31/24,Maintenance Service,3
829,6638,08/01/24,Maintenance Service,1
830,6638,08/02/24,Maintenance Service,4
831,6638,08/03/24,Maintenance Service,1
832,6638,08/04/24,Maintenance Service,3
833,6638,08/05/24,Maintenance Service,2
834,6638,08/06/24,Maintenance Service,0
835,6638,08/07/24,Maintenance Service,1
836,6638,08/08/24,Maintenance Service,0
837,6638,08/09/24,Maintenance Service,4
838,6638,08/10/24,Maintenance Service,1
839,6638,08/11/24,Maintenance Service,2
840,6638,08/12/24,Maintenance Service,3
841,6638,08/13/24,Maintenance Service,3
842,6638,08/14/24,Maintenance Service,1
843,6638,08/15/24,Maintenance Service,2
844,6638,08/16/24,Maintenance Service,0
845,6638,08/17/24,Maintenance Service,0
846,6638,08/18/24,Maintenance Service,0
847,6638,08/19/24,Maintenance Service,3
848,6638,08/20/24,Maintenance Service,2
849,6638,08/21/24,Maintenance Service,2
850,6638,08/22/24,Maintenance Service,0
851,6638,08/23/24,Maintenance Service,3
852,6638,08/24/24,Maintenance Service,2
853,6638,08/25/24,Maintenance Service,4
854,6638,08/26/24,Maintenance Service,0
855,6638,08/27/24,Maintenance Service,2
856,6638,08/28/24,Maintenance Service,4
857,6638,08/29/24,Maintenance Service,2
858,6638,08/30/24,Maintenance Service,4
859,6638,08/31/24,Maintenance Service,1
860,6638,09/01/24,Maintenance Service,0
861,6638,09/02/24,Maintenance Service,4
862,6638,09/03/24,Maintenance Service,0
863,6638,09/04/24,Maintenance Service,3
864,6638,09/05/24,Maintenance Service,0
865,6638,09/06/24,Maintenance Service,3
866,6638,09/07/24,Maintenance Service,3
867,6638,09/08/24,Maintenance Service,4
868,6638,09/09/24,Maintenance Service,2
869,6638,09/10/24,Maintenance Service,4
870,6638,09/11/24,Maintenance Service,1
871,6638,09/12/24,Maintenance Service,4
872,6638,09/13/24,Maintenance Service,0
873,6638,09/14/24,Maintenance Service,2
874,6638,09/15/24,Maintenance Service,3
875,6638,09/16/24,Maintenance Service,0
876,6638,09/17/24,Maintenance Service,1
877,6638,09/18/24,Maintenance Service,0
878,6638,09/19/24,Maintenance Service,2
879,6638,09/20/24,Maintenance Service,2
880,6638,09/21/24,Maintenance Service,4
881,6638,09/22/24,Maintenance Service,4
882,6638,09/23/24,Maintenance Service,4
883,6638,09/24/24,Maintenance Service,2
884,6638,09/25/24,Maintenance Service,3
885,6638,09/26/24,Maintenance Service,1
886,6638,09/27/24,Maintenance Service,3
887,6638,09/28/24,Maintenance Service,4
888,6638,09/29/24,Maintenance Service,1
889,6638,09/30/24,Maintenance Service,0
890,6638,10/01/24,Maintenance Service,4
891,6638,10/02/24,Maintenance Service,4
892,6638,10/03/24,Maintenance Service,1
893,6638,10/04/24,Maintenance Service,0
894,6638,10/05/24,Maintenance Service,0
895,6638,10/06/24,Maintenance Service,1
896,6638,10/07/24,Maintenance Service,4
897,6638,10/08/24,Maintenance Service,4
898,6638,10/09/24,Maintenance Service,4
899,6638,10/10/24,Maintenance Service,2
900,6638,10/11/24,Maintenance Service,0
901,6638,10/12/24,Maintenance Service,2
902,6638,10/13/24,Maintenance Service,2
903,6638,10/14/24,Maintenance Service,4
904,6638,10/15/24,Maintenance Service,2
905,6638,10/16/24,Maintenance Service,2
906,6638,10/17/24,Maintenance Service,4
907,6638,10/18/24,Maintenance Service,3
908,6638,10/19/24,Maintenance Service,0
909,6638,10/20/24,Maintenance Service,2
910,6638,10/21/24,Maintenance Service,3
911,6638,10/22/24,Maintenance Service,0
912,6638,10/23/24,Maintenance Service,4
913,6638,10/24/24,Maintenance Service,0
914,6638,10/25/24,Maintenance Service,4
915,6638,10/26/24,Maintenance Service,4
916,6638,10/27/24,Maintenance Service,1
917,6638,10/28/24,Maintenance Service,0
918,6638,10/29/24,Maintenance Service,4
919,6638,10/30/24,Maintenance Service,1
920,6638,10/31/24,Maintenance Service,4
1,7131,08/01/24,Physical Damage,1
2,7131,08/02/24,Physical Damage,1
3,7131,08/03/24,Physical Damage,0
4,7131,08/04/24,Physical Damage,0
5,7131,08/05/24,Physical Damage,0
6,7131,08/06/24,Physical Damage,0
7,7131,08/07/24,Physical Damage,1
8,7131,08/08/24,Physical Damage,0
9,7131,08/09/24,Physical Damage,0
10,7131,08/10/24,Physical Damage,1
11,7131,08/11/24,Physical Damage,0
12,7131,08/12/24,Physical Damage,1
13,7131,08/13/24,Physical Damage,0
14,7131,08/14/24,Physical Damage,1
15,7131,08/15/24,Physical Damage,0
16,7131,08/16/24,Physical Damage,1
17,7131,08/17/24,Physical Damage,1
18,7131,08/18/24,Physical Damage,1
19,7131,08/19/24,Physical Damage,0
20,7131,08/20/24,Physical Damage,1
21,7131,08/21/24,Physical Damage,1
22,7131,08/22/24,Physical Damage,0
23,7131,08/23/24,Physical Damage,1
24,7131,08/24/24,Physical Damage,0
25,7131,08/25/24,Physical Damage,1
26,7131,08/26/24,Physical Damage,1
27,7131,08/27/24,Physical Damage,0
28,7131,08/28/24,Physical Damage,1
29,7131,08/29/24,Physical Damage,0
30,7131,08/30/24,Physical Damage,1
31,7131,08/31/24,Physical Damage,1
32,7131,09/01/24,Physical Damage,1
33,7131,09/02/24,Physical Damage,1
34,7131,09/03/24,Physical Damage,1
35,7131,09/04/24,Physical Damage,0
36,7131,09/05/24,Physical Damage,0
37,7131,09/06/24,Physical Damage,1
38,7131,09/07/24,Physical Damage,0
39,7131,09/08/24,Physical Damage,1
40,7131,09/09/24,Physical Damage,1
41,7131,09/10/24,Physical Damage,1
42,7131,09/11/24,Physical Damage,1
43,7131,09/12/24,Physical Damage,0
44,7131,09/13/24,Physical Damage,1
45,7131,09/14/24,Physical Damage,0
46,7131,09/15/24,Physical Damage,1
47,7131,09/16/24,Physical Damage,0
48,7131,09/17/24,Physical Damage,0
49,7131,09/18/24,Physical Damage,1
50,7131,09/19/24,Physical Damage,1
51,7131,09/20/24,Physical Damage,1
52,7131,09/21/24,Physical Damage,1
53,7131,09/22/24,Physical Damage,1
54,7131,09/23/24,Physical Damage,1
55,7131,09/24/24,Physical Damage,1
56,7131,09/25/24,Physical Damage,0
57,7131,09/26/24,Physical Damage,1
58,7131,09/27/24,Physical Damage,0
59,7131,09/28/24,Physical Damage,0
60,7131,09/29/24,Physical Damage,0
61,7131,09/30/24,Physical Damage,1
62,7131,10/01/24,Physical Damage,0
63,7131,10/02/24,Physical Damage,0
64,7131,10/03/24,Physical Damage,0
65,7131,10/04/24,Physical Damage,0
66,7131,10/05/24,Physical Damage,0
67,7131,10/06/24,Physical Damage,0
68,7131,10/07/24,Physical Damage,1
69,7131,10/08/24,Physical Damage,0
70,7131,10/09/24,Physical Damage,0
71,7131,10/10/24,Physical Damage,0
72,7131,10/11/24,Physical Damage,1
73,7131,10/12/24,Physical Damage,0
74,7131,10/13/24,Physical Damage,0
75,7131,10/14/24,Physical Damage,0
76,7131,10/15/24,Physical Damage,1
77,7131,10/16/24,Physical Damage,0
78,7131,10/17/24,Physical Damage,0
79,7131,10/18/24,Physical Damage,0
80,7131,10/19/24,Physical Damage,0
81,7131,10/20/24,Physical Damage,0
82,7131,10/21/24,Physical Damage,0
83,7131,10/22/24,Physical Damage,0
84,7131,10/23/24,Physical Damage,0
85,7131,10/24/24,Physical Damage,1
86,7131,10/25/24,Physical Damage,0
87,7131,10/26/24,Physical Damage,1
88,7131,10/27/24,Physical Damage,1
89,7131,10/28/24,Physical Damage,1
90,7131,10/29/24,Physical Damage,0
91,7131,10/30/24,Physical Damage,1
92,7131,10/31/24,Physical Damage,1
93,9434,08/01/24,Physical Damage,1
94,9434,08/02/24,Physical Damage,0
95,9434,08/03/24,Physical Damage,1
96,9434,08/04/24,Physical Damage,1
97,9434,08/05/24,Physical Damage,0
98,9434,08/06/24,Physical Damage,1
99,9434,08/07/24,Physical Damage,1
100,9434,08/08/24,Physical Damage,1
101,9434,08/09/24,Physical Damage,0
102,9434,08/10/24,Physical Damage,0
103,9434,08/11/24,Physical Damage,0
104,9434,08/12/24,Physical Damage,0
105,9434,08/13/24,Physical Damage,1
106,9434,08/14/24,Physical Damage,0
107,9434,08/15/24,Physical Damage,0
108,9434,08/16/24,Physical Damage,0
109,9434,08/17/24,Physical Damage,1
110,9434,08/18/24,Physical Damage,1
111,9434,08/19/24,Physical Damage,0
112,9434,08/20/24,Physical Damage,1
113,9434,08/21/24,Physical Damage,1
114,9434,08/22/24,Physical Damage,1
115,9434,08/23/24,Physical Damage,0
116,9434,08/24/24,Physical Damage,0
117,9434,08/25/24,Physical Damage,0
118,9434,08/26/24,Physical Damage,0
119,9434,08/27/24,Physical Damage,1
120,9434,08/28/24,Physical Damage,1
121,9434,08/29/24,Physical Damage,0
122,9434,08/30/24,Physical Damage,1
123,9434,08/31/24,Physical Damage,0
124,9434,09/01/24,Physical Damage,0
125,9434,09/02/24,Physical Damage,0
126,9434,09/03/24,Physical Damage,1
127,9434,09/04/24,Physical Damage,0
128,9434,09/05/24,Physical Damage,0
129,9434,09/06/24,Physical Damage,0
130,9434,09/07/24,Physical Damage,0
131,9434,09/08/24,Physical Damage,1
132,9434,09/09/24,Physical Damage,1
133,9434,09/10/24,Physical Damage,1
134,9434,09/11/24,Physical Damage,1
135,9434,09/12/24,Physical Damage,1
136,9434,09/13/24,Physical Damage,0
137,9434,09/14/24,Physical Damage,0
138,9434,09/15/24,Physical Damage,0
139,9434,09/16/24,Physical Damage,0
140,9434,09/17/24,Physical Damage,0
141,9434,09/18/24,Physical Damage,1
142,9434,09/19/24,Physical Damage,1
143,9434,09/20/24,Physical Damage,1
144,9434,09/21/24,Physical Damage,0
145,9434,09/22/24,Physical Damage,0
146,9434,09/23/24,Physical Damage,0
147,9434,09/24/24,Physical Damage,1
148,9434,09/25/24,Physical Damage,1
149,9434,09/26/24,Physical Damage,0
150,9434,09/27/24,Physical Damage,0
151,9434,09/28/24,Physical Damage,0
152,9434,09/29/24,Physical Damage,0
153,9434,09/30/24,Physical Damage,1
154,9434,10/01/24,Physical Damage,1
155,9434,10/02/24,Physical Damage,1
156,9434,10/03/24,Physical Damage,1
157,9434,10/04/24,Physical Damage,0
158,9434,10/05/24,Physical Damage,1
159,9434,10/06/24,Physical Damage,0
160,9434,10/07/24,Physical Damage,1
161,9434,10/08/24,Physical Damage,1
162,9434,10/09/24,Physical Damage,0
163,9434,10/10/24,Physical Damage,0
164,9434,10/11/24,Physical Damage,1
165,9434,10/12/24,Physical Damage,1
166,9434,10/13/24,Physical Damage,0
167,9434,10/14/24,Physical Damage,1
168,9434,10/15/24,Physical Damage,0
169,9434,10/16/24,Physical Damage,0
170,9434,10/17/24,Physical Damage,1
171,9434,10/18/24,Physical Damage,0
172,9434,10/19/24,Physical Damage,0
173,9434,10/20/24,Physical Damage,0
174,9434,10/21/24,Physical Damage,0
175,9434,10/22/24,Physical Damage,0
176,9434,10/23/24,Physical Damage,0
177,9434,10/24/24,Physical Damage,1
178,9434,10/25/24,Physical Damage,1
179,9434,10/26/24,Physical Damage,1
180,9434,10/27/24,Physical Damage,1
181,9434,10/28/24,Physical Damage,1
182,9434,10/29/24,Physical Damage,0
183,9434,10/30/24,Physical Damage,0
184,9434,10/31/24,Physical Damage,0
185,8601,08/01/24,Physical Damage,0
186,8601,08/02/24,Physical Damage,1
187,8601,08/03/24,Physical Damage,0
188,8601,08/04/24,Physical Damage,0
189,8601,08/05/24,Physical Damage,0
190,8601,08/06/24,Physical Damage,0
191,8601,08/07/24,Physical Damage,0
192,8601,08/08/24,Physical Damage,1
193,8601,08/09/24,Physical Damage,1
194,8601,08/10/24,Physical Damage,1
195,8601,08/11/24,Physical Damage,0
196,8601,08/12/24,Physical Damage,0
197,8601,08/13/24,Physical Damage,1
198,8601,08/14/24,Physical Damage,0
199,8601,08/15/24,Physical Damage,1
200,8601,08/16/24,Physical Damage,0
201,8601,08/17/24,Physical Damage,1
202,8601,08/18/24,Physical Damage,1
203,8601,08/19/24,Physical Damage,1
204,8601,08/20/24,Physical Damage,1
205,8601,08/21/24,Physical Damage,0
206,8601,08/22/24,Physical Damage,1
207,8601,08/23/24,Physical Damage,1
208,8601,08/24/24,Physical Damage,0
209,8601,08/25/24,Physical Damage,1
210,8601,08/26/24,Physical Damage,1
211,8601,08/27/24,Physical Damage,1
212,8601,08/28/24,Physical Damage,0
213,8601,08/29/24,Physical Damage,0
214,8601,08/30/24,Physical Damage,1
215,8601,08/31/24,Physical Damage,1
216,8601,09/01/24,Physical Damage,0
217,8601,09/02/24,Physical Damage,0
218,8601,09/03/24,Physical Damage,0
219,8601,09/04/24,Physical Damage,0
220,8601,09/05/24,Physical Damage,1
221,8601,09/06/24,Physical Damage,0
222,8601,09/07/24,Physical Damage,1
223,8601,09/08/24,Physical Damage,1
224,8601,09/09/24,Physical Damage,1
225,8601,09/10/24,Physical Damage,1
226,8601,09/11/24,Physical Damage,1
227,8601,09/12/24,Physical Damage,1
228,8601,09/13/24,Physical Damage,1
229,8601,09/14/24,Physical Damage,0
230,8601,09/15/24,Physical Damage,1
231,8601,09/16/24,Physical Damage,0
232,8601,09/17/24,Physical Damage,0
233,8601,09/18/24,Physical Damage,1
234,8601,09/19/24,Physical Damage,0
235,8601,09/20/24,Physical Damage,0
236,8601,09/21/24,Physical Damage,0
237,8601,09/22/24,Physical Damage,1
238,8601,09/23/24,Physical Damage,1
239,8601,09/24/24,Physical Damage,0
240,8601,09/25/24,Physical Damage,0
241,8601,09/26/24,Physical Damage,0
242,8601,09/27/24,Physical Damage,0
243,8601,09/28/24,Physical Damage,0
244,8601,09/29/24,Physical Damage,0
245,8601,09/30/24,Physical Damage,0
246,8601,10/01/24,Physical Damage,1
247,8601,10/02/24,Physical Damage,0
248,8601,10/03/24,Physical Damage,0
249,8601,10/04/24,Physical Damage,1
250,8601,10/05/24,Physical Damage,0
251,8601,10/06/24,Physical Damage,0
252,8601,10/07/24,Physical Damage,0
253,8601,10/08/24,Physical Damage,1
254,8601,10/09/24,Physical Damage,0
255,8601,10/10/24,Physical Damage,0
256,8601,10/11/24,Physical Damage,0
257,8601,10/12/24,Physical Damage,1
258,8601,10/13/24,Physical Damage,1
259,8601,10/14/24,Physical Damage,1
260,8601,10/15/24,Physical Damage,0
261,8601,10/16/24,Physical Damage,0
262,8601,10/17/24,Physical Damage,0
263,8601,10/18/24,Physical Damage,0
264,8601,10/19/24,Physical Damage,0
265,8601,10/20/24,Physical Damage,1
266,8601,10/21/24,Physical Damage,0
267,8601,10/22/24,Physical Damage,1
268,8601,10/23/24,Physical Damage,1
269,8601,10/24/24,Physical Damage,1
270,8601,10/25/24,Physical Damage,1
271,8601,10/26/24,Physical Damage,0
272,8601,10/27/24,Physical Damage,1
273,8601,10/28/24,Physical Damage,1
274,8601,10/29/24,Physical Damage,1
275,8601,10/30/24,Physical Damage,1
276,8601,10/31/24,Physical Damage,1
277,1748,08/01/24,Physical Damage,1
278,1748,08/02/24,Physical Damage,1
279,1748,08/03/24,Physical Damage,1
280,1748,08/04/24,Physical Damage,0
281,1748,08/05/24,Physical Damage,1
282,1748,08/06/24,Physical Damage,0
283,1748,08/07/24,Physical Damage,0
284,1748,08/08/24,Physical Damage,1
285,1748,08/09/24,Physical Damage,1
286,1748,08/10/24,Physical Damage,1
287,1748,08/11/24,Physical Damage,0
288,1748,08/12/24,Physical Damage,1
289,1748,08/13/24,Physical Damage,1
290,1748,08/14/24,Physical Damage,0
291,1748,08/15/24,Physical Damage,1
292,1748,08/16/24,Physical Damage,1
293,1748,08/17/24,Physical Damage,1
294,1748,08/18/24,Physical Damage,1
295,1748,08/19/24,Physical Damage,1
296,1748,08/20/24,Physical Damage,0
297,1748,08/21/24,Physical Damage,0
298,1748,08/22/24,Physical Damage,1
299,1748,08/23/24,Physical Damage,0
300,1748,08/24/24,Physical Damage,0
301,1748,08/25/24,Physical Damage,0
302,1748,08/26/24,Physical Damage,0
303,1748,08/27/24,Physical Damage,0
304,1748,08/28/24,Physical Damage,1
305,1748,08/29/24,Physical Damage,1
306,1748,08/30/24,Physical Damage,1
307,1748,08/31/24,Physical Damage,1
308,1748,09/01/24,Physical Damage,1
309,1748,09/02/24,Physical Damage,1
310,1748,09/03/24,Physical Damage,0
311,1748,09/04/24,Physical Damage,0
312,1748,09/05/24,Physical Damage,1
313,1748,09/06/24,Physical Damage,1
314,1748,09/07/24,Physical Damage,0
315,1748,09/08/24,Physical Damage,0
316,1748,09/09/24,Physical Damage,0
317,1748,09/10/24,Physical Damage,0
318,1748,09/11/24,Physical Damage,0
319,1748,09/12/24,Physical Damage,0
320,1748,09/13/24,Physical Damage,1
321,1748,09/14/24,Physical Damage,0
322,1748,09/15/24,Physical Damage,0
323,1748,09/16/24,Physical Damage,0
324,1748,09/17/24,Physical Damage,1
325,1748,09/18/24,Physical Damage,0
326,1748,09/19/24,Physical Damage,1
327,1748,09/20/24,Physical Damage,1
328,1748,09/21/24,Physical Damage,1
329,1748,09/22/24,Physical Damage,1
330,1748,09/23/24,Physical Damage,1
331,1748,09/24/24,Physical Damage,1
332,1748,09/25/24,Physical Damage,0
333,1748,09/26/24,Physical Damage,1
334,1748,09/27/24,Physical Damage,1
335,1748,09/28/24,Physical Damage,0
336,1748,09/29/24,Physical Damage,0
337,1748,09/30/24,Physical Damage,1
338,1748,10/01/24,Physical Damage,0
339,1748,10/02/24,Physical Damage,0
340,1748,10/03/24,Physical Damage,0
341,1748,10/04/24,Physical Damage,0
342,1748,10/05/24,Physical Damage,1
343,1748,10/06/24,Physical Damage,0
344,1748,10/07/24,Physical Damage,1
345,1748,10/08/24,Physical Damage,1
346,1748,10/09/24,Physical Damage,1
347,1748,10/10/24,Physical Damage,0
348,1748,10/11/24,Physical Damage,0
349,1748,10/12/24,Physical Damage,1
350,1748,10/13/24,Physical Damage,1
351,1748,10/14/24,Physical Damage,1
352,1748,10/15/24,Physical Damage,0
353,1748,10/16/24,Physical Damage,1
354,1748,10/17/24,Physical Damage,1
355,1748,10/18/24,Physical Damage,0
356,1748,10/19/24,Physical Damage,0
357,1748,10/20/24,Physical Damage,1
358,1748,10/21/24,Physical Damage,1
359,1748,10/22/24,Physical Damage,0
360,1748,10/23/24,Physical Damage,0
361,1748,10/24/24,Physical Damage,1
362,1748,10/25/24,Physical Damage,0
363,1748,10/26/24,Physical Damage,0
364,1748,10/27/24,Physical Damage,0
365,1748,10/28/24,Physical Damage,1
366,1748,10/29/24,Physical Damage,0
367,1748,10/30/24,Physical Damage,0
368,1748,10/31/24,Physical Damage,1
369,2365,08/01/24,Physical Damage,0
370,2365,08/02/24,Physical Damage,0
371,2365,08/03/24,Physical Damage,0
372,2365,08/04/24,Physical Damage,1
373,2365,08/05/24,Physical Damage,0
374,2365,08/06/24,Physical Damage,1
375,2365,08/07/24,Physical Damage,1
376,2365,08/08/24,Physical Damage,1
377,2365,08/09/24,Physical Damage,1
378,2365,08/10/24,Physical Damage,1
379,2365,08/11/24,Physical Damage,0
380,2365,08/12/24,Physical Damage,0
381,2365,08/13/24,Physical Damage,0
382,2365,08/14/24,Physical Damage,0
383,2365,08/15/24,Physical Damage,1
384,2365,08/16/24,Physical Damage,1
385,2365,08/17/24,Physical Damage,0
386,2365,08/18/24,Physical Damage,1
387,2365,08/19/24,Physical Damage,0
388,2365,08/20/24,Physical Damage,1
389,2365,08/21/24,Physical Damage,1
390,2365,08/22/24,Physical Damage,1
391,2365,08/23/24,Physical Damage,0
392,2365,08/24/24,Physical Damage,0
393,2365,08/25/24,Physical Damage,1
394,2365,08/26/24,Physical Damage,1
395,2365,08/27/24,Physical Damage,1
396,2365,08/28/24,Physical Damage,1
397,2365,08/29/24,Physical Damage,1
398,2365,08/30/24,Physical Damage,1
399,2365,08/31/24,Physical Damage,0
400,2365,09/01/24,Physical Damage,1
401,2365,09/02/24,Physical Damage,0
402,2365,09/03/24,Physical Damage,1
403,2365,09/04/24,Physical Damage,1
404,2365,09/05/24,Physical Damage,0
405,2365,09/06/24,Physical Damage,0
406,2365,09/07/24,Physical Damage,1
407,2365,09/08/24,Physical Damage,0
408,2365,09/09/24,Physical Damage,1
409,2365,09/10/24,Physical Damage,1
410,2365,09/11/24,Physical Damage,0
411,2365,09/12/24,Physical Damage,1
412,2365,09/13/24,Physical Damage,0
413,2365,09/14/24,Physical Damage,0
414,2365,09/15/24,Physical Damage,1
415,2365,09/16/24,Physical Damage,1
416,2365,09/17/24,Physical Damage,1
417,2365,09/18/24,Physical Damage,0
418,2365,09/19/24,Physical Damage,0
419,2365,09/20/24,Physical Damage,1
420,2365,09/21/24,Physical Damage,1
421,2365,09/22/24,Physical Damage,0
422,2365,09/23/24,Physical Damage,1
423,2365,09/24/24,Physical Damage,0
424,2365,09/25/24,Physical Damage,0
425,2365,09/26/24,Physical Damage,1
426,2365,09/27/24,Physical Damage,1
427,2365,09/28/24,Physical Damage,1
428,2365,09/29/24,Physical Damage,0
429,2365,09/30/24,Physical Damage,0
430,2365,10/01/24,Physical Damage,0
431,2365,10/02/24,Physical Damage,0
432,2365,10/03/24,Physical Damage,1
433,2365,10/04/24,Physical Damage,1
434,2365,10/05/24,Physical Damage,1
435,2365,10/06/24,Physical Damage,0
436,2365,10/07/24,Physical Damage,0
437,2365,10/08/24,Physical Damage,0
438,2365,10/09/24,Physical Damage,1
439,2365,10/10/24,Physical Damage,1
440,2365,10/11/24,Physical Damage,1
441,2365,10/12/24,Physical Damage,1
442,2365,10/13/24,Physical Damage,1
443,2365,10/14/24,Physical Damage,1
444,2365,10/15/24,Physical Damage,0
445,2365,10/16/24,Physical Damage,0
446,2365,10/17/24,Physical Damage,1
447,2365,10/18/24,Physical Damage,1
448,2365,10/19/24,Physical Damage,0
449,2365,10/20/24,Physical Damage,0
450,2365,10/21/24,Physical Damage,0
451,2365,10/22/24,Physical Damage,1
452,2365,10/23/24,Physical Damage,1
453,2365,10/24/24,Physical Damage,0
454,2365,10/25/24,Physical Damage,0
455,2365,10/26/24,Physical Damage,0
456,2365,10/27/24,Physical Damage,0
457,2365,10/28/24,Physical Damage,0
458,2365,10/29/24,Physical Damage,0
459,2365,10/30/24,Physical Damage,0
460,2365,10/31/24,Physical Damage,1
461,3038,08/01/24,Physical Damage,1
462,3038,08/02/24,Physical Damage,1
463,3038,08/03/24,Physical Damage,0
464,3038,08/04/24,Physical Damage,1
465,3038,08/05/24,Physical Damage,0
466,3038,08/06/24,Physical Damage,1
467,3038,08/07/24,Physical Damage,1
468,3038,08/08/24,Physical Damage,0
469,3038,08/09/24,Physical Damage,1
470,3038,08/10/24,Physical Damage,1
471,3038,08/11/24,Physical Damage,0
472,3038,08/12/24,Physical Damage,0
473,3038,08/13/24,Physical Damage,1
474,3038,08/14/24,Physical Damage,1
475,3038,08/15/24,Physical Damage,1
476,3038,08/16/24,Physical Damage,1
477,3038,08/17/24,Physical Damage,0
478,3038,08/18/24,Physical Damage,1
479,3038,08/19/24,Physical Damage,1
480,3038,08/20/24,Physical Damage,0
481,3038,08/21/24,Physical Damage,1
482,3038,08/22/24,Physical Damage,0
483,3038,08/23/24,Physical Damage,1
484,3038,08/24/24,Physical Damage,1
485,3038,08/25/24,Physical Damage,0
486,3038,08/26/24,Physical Damage,1
487,3038,08/27/24,Physical Damage,0
488,3038,08/28/24,Physical Damage,1
489,3038,08/29/24,Physical Damage,1
490,3038,08/30/24,Physical Damage,0
491,3038,08/31/24,Physical Damage,0
